open,high,low,close,Volume BTC,Volume USDT,sentiment,group,Date,time_idx
9473.34,9480.99,9435.0,9455.01,887.61,8395182.89,0.515,BTC,2020/2/25 07:00,24760
9437.75,9480.46,9430.0,9473.34,1141.02,10790213.83,0.515,BTC,2020/2/25 06:00,24759
9422.44,9448.88,9410.0,9437.75,786.25,7415230.46,0.515,BTC,2020/2/25 05:00,24758
9403.14,9428.99,9400.4,9422.44,581.08,5471102.61,0.515,BTC,2020/2/25 04:00,24757
9404.08,9428.72,9351.0,9403.14,1981.1,18605308.63,0.515,BTC,2020/2/25 03:00,24756
9443.5,9494.73,9386.21,9404.08,1990.32,18794234.68,0.515,BTC,2020/2/25 02:00,24755
9430.35,9453.0,9430.35,9443.5,661.29,6245849.45,0.515,BTC,2020/2/25 01:00,24754
9431.45,9450.0,9424.7,9430.35,618.32,5835643.13,0.515,BTC,2020/2/25 00:00,24753
9437.42,9447.14,9415.53,9431.45,884.57,8344079.19,0.515,BTC,2020/2/24 23:00,24752
9448.59,9468.0,9430.0,9437.42,1201.94,11354276.21,0.335,BTC,2020/2/24 22:00,24751
9429.04,9458.48,9423.16,9448.59,1048.58,9900066.95,0.335,BTC,2020/2/24 21:00,24750
9420.89,9434.84,9403.0,9429.04,1209.51,11391952.46,0.335,BTC,2020/2/24 20:00,24749
9405.1,9447.0,9390.05,9420.89,1977.28,18628893.16,0.315,BTC,2020/2/24 19:00,24748
9417.26,9427.68,9389.98,9405.1,1062.19,9996215.6,0.315,BTC,2020/2/24 18:00,24747
9443.01,9451.44,9380.0,9417.26,1368.44,12894573.51,0.315,BTC,2020/2/24 17:00,24746
9440.01,9470.0,9422.76,9443.01,1839.25,17371028.88,0.315,BTC,2020/2/24 16:00,24745
9437.9,9447.4,9418.58,9440.01,849.45,8012114.62,0.315,BTC,2020/2/24 15:00,24744
9428.89,9448.99,9418.01,9437.9,1147.4,10822833.46,0.315,BTC,2020/2/24 14:00,24743
9413.63,9435.61,9395.0,9428.89,1021.09,9615615.33,0.315,BTC,2020/2/24 13:00,24742
9407.6,9416.0,9380.04,9413.63,785.74,7383714.64,0.315,BTC,2020/2/24 12:00,24741
9408.54,9410.0,9362.08,9407.6,1768.05,16600028.9,0.315,BTC,2020/2/24 11:00,24740
9426.57,9431.9,9398.49,9408.54,1033.34,9732715.01,0.315,BTC,2020/2/24 10:00,24739
9442.45,9442.45,9409.87,9426.57,715.46,6744837.28,0.315,BTC,2020/2/24 09:00,24738
9446.76,9449.89,9423.0,9442.45,741.0,6992784.76,0.325909091,BTC,2020/2/24 08:00,24737
9465.13,9477.18,9431.05,9446.76,1347.11,12729849.51,0.325909091,BTC,2020/2/24 07:00,24736
9477.95,9488.15,9441.24,9465.13,902.87,8541165.92,0.325909091,BTC,2020/2/24 06:00,24735
9439.43,9488.0,9438.01,9477.95,932.19,8818551.2,0.325909091,BTC,2020/2/24 05:00,24734
9466.32,9475.89,9426.76,9439.43,695.14,6571803.69,0.325909091,BTC,2020/2/24 04:00,24733
9431.21,9485.71,9409.85,9466.32,1236.72,11680577.79,0.325909091,BTC,2020/2/24 03:00,24732
9397.99,9450.0,9350.0,9431.21,2106.44,19833458.43,0.325909091,BTC,2020/2/24 02:00,24731
9335.07,9416.0,9324.23,9397.99,1501.92,14087195.04,0.325909091,BTC,2020/2/24 01:00,24730
9420.77,9422.07,9301.0,9335.07,3155.07,29517546.75,0.325909091,BTC,2020/2/24 00:00,24729
9417.81,9457.99,9396.61,9420.77,1704.16,16058665.58,0.325909091,BTC,2020/2/23 23:00,24728
9415.0,9445.45,9360.81,9417.81,3470.53,32649985.84,0.325909091,BTC,2020/2/23 22:00,24727
9542.19,9557.12,9415.0,9415.0,3341.83,31727359.75,0.325909091,BTC,2020/2/23 21:00,24726
9459.66,9547.0,9442.55,9542.19,2283.9,21678108.14,0.325909091,BTC,2020/2/23 20:00,24725
9495.6,9504.65,9412.02,9459.66,2882.67,27267356.71,0.325909091,BTC,2020/2/23 19:00,24724
9464.93,9516.95,9464.75,9495.6,2524.92,23979115.53,0.325909091,BTC,2020/2/23 18:00,24723
9455.06,9485.0,9451.98,9464.93,1497.19,14177605.77,0.250909091,BTC,2020/2/23 17:00,24722
9474.72,9482.59,9447.85,9455.06,1459.2,13805513.88,0.250909091,BTC,2020/2/23 16:00,24721
9439.0,9487.91,9433.73,9474.72,3520.93,33322010.37,0.250909091,BTC,2020/2/23 15:00,24720
9371.83,9463.0,9371.81,9439.0,3293.73,31052512.62,0.265909091,BTC,2020/2/23 14:00,24719
9383.6,9398.9,9365.93,9371.83,1911.79,17934202.4,0.265909091,BTC,2020/2/23 13:00,24718
9361.98,9395.78,9345.4,9383.6,1915.14,17951417.47,0.265909091,BTC,2020/2/23 12:00,24717
9363.44,9390.0,9353.92,9361.98,1371.77,12857496.74,0.265909091,BTC,2020/2/23 11:00,24716
9358.48,9396.0,9340.0,9363.44,2625.24,24601880.12,0.265909091,BTC,2020/2/23 10:00,24715
9339.49,9360.0,9331.0,9358.48,1300.81,12154619.83,0.265909091,BTC,2020/2/23 09:00,24714
9317.34,9357.99,9300.1,9339.49,1686.39,15732852.54,0.265909091,BTC,2020/2/23 08:00,24713
9280.4,9335.0,9232.51,9317.34,2798.51,26006892.29,0.265909091,BTC,2020/2/23 07:00,24712
9325.99,9334.09,9255.1,9280.4,2587.89,24051649.3,0.265909091,BTC,2020/2/23 06:00,24711
9354.84,9357.94,9291.0,9325.99,1598.3,14913896.31,0.265909091,BTC,2020/2/23 05:00,24710
9349.99,9375.01,9318.21,9354.84,1761.02,16458501.85,0.265909091,BTC,2020/2/23 04:00,24709
9280.93,9351.18,9230.0,9349.99,4226.77,39214969.67,0.265909091,BTC,2020/2/23 03:00,24708
9315.16,9334.51,9261.0,9280.93,2722.77,25308032.23,0.265909091,BTC,2020/2/23 02:00,24707
9382.57,9391.93,9283.57,9315.16,4409.05,41173610.66,0.265909091,BTC,2020/2/23 01:00,24706
9117.01,9399.48,9113.0,9382.57,12934.87,120193952.9,0.265909091,BTC,2020/2/23 00:00,24705
9521.11,9569.97,9117.0,9117.01,14091.72,132417671.0,0.265909091,BTC,2020/2/22 23:00,24704
9617.38,9617.87,9502.0,9521.11,6632.57,63354676.26,0.265909091,BTC,2020/2/22 22:00,24703
9635.54,9675.0,9601.11,9617.38,4191.04,40387713.18,0.265909091,BTC,2020/2/22 21:00,24702
9721.37,9742.83,9587.14,9635.54,8889.04,85878391.56,0.265909091,BTC,2020/2/22 20:00,24701
9788.57,9796.29,9675.0,9721.37,3702.03,36075076.15,0.265909091,BTC,2020/2/22 19:00,24700
9798.08,9803.55,9755.52,9788.57,2108.48,20619199.77,0.265909091,BTC,2020/2/22 18:00,24699
9797.13,9804.97,9760.0,9798.08,2081.68,20380111.02,0.445909091,BTC,2020/2/22 17:00,24698
9803.12,9817.46,9767.0,9797.13,2008.11,19669906.17,0.390909091,BTC,2020/2/22 16:00,24697
9796.47,9821.91,9784.46,9803.12,1612.17,15809005.01,0.390909091,BTC,2020/2/22 15:00,24696
9831.31,9834.11,9793.39,9796.47,1955.35,19185896.06,0.390909091,BTC,2020/2/22 14:00,24695
9887.16,9889.89,9758.0,9831.31,5266.24,51689417.94,0.390909091,BTC,2020/2/22 13:00,24694
9889.03,9889.11,9862.76,9887.16,1080.85,10675193.08,0.390909091,BTC,2020/2/22 12:00,24693
9889.17,9906.0,9865.52,9889.03,927.27,9167241.32,0.390909091,BTC,2020/2/22 11:00,24692
9916.99,9933.2,9860.0,9889.17,2332.77,23090394.99,0.390909091,BTC,2020/2/22 10:00,24691
9929.98,9950.0,9876.69,9916.99,2736.48,27145794.4,0.390909091,BTC,2020/2/22 09:00,24690
9890.34,9964.0,9876.26,9929.98,2785.72,27646714.3,0.390909091,BTC,2020/2/22 08:00,24689
9885.0,9901.85,9870.02,9890.34,1776.79,17568633.5,0.390909091,BTC,2020/2/22 07:00,24688
9891.28,9902.5,9853.68,9885.0,1382.72,13663699.32,0.390909091,BTC,2020/2/22 06:00,24687
9847.39,9913.0,9845.24,9891.28,2652.29,26204642.44,0.390909091,BTC,2020/2/22 05:00,24686
9862.06,9869.96,9821.95,9847.39,1157.08,11398363.97,0.390909091,BTC,2020/2/22 04:00,24685
9852.18,9900.0,9852.17,9862.06,1927.96,19039689.04,0.390909091,BTC,2020/2/22 03:00,24684
9823.58,9925.0,9800.0,9852.18,4362.2,42959683.41,0.345,BTC,2020/2/22 02:00,24683
9773.58,9992.72,9704.18,9823.58,12331.06,121636208.1,0.345,BTC,2020/2/22 01:00,24682
9763.36,9779.0,9751.78,9773.58,975.02,9518757.21,0.345,BTC,2020/2/22 00:00,24681
9758.33,9776.0,9750.0,9763.36,1455.24,14209612.82,0.345,BTC,2020/2/21 23:00,24680
9750.25,9763.96,9735.82,9758.33,1167.23,11379434.71,0.345,BTC,2020/2/21 22:00,24679
9750.0,9760.0,9731.18,9750.25,1276.8,12445069.28,0.345,BTC,2020/2/21 21:00,24678
9763.98,9779.0,9734.98,9750.0,1248.33,12183707.53,0.345,BTC,2020/2/21 20:00,24677
9729.6,9774.2,9720.0,9763.98,1505.41,14680206.72,0.345,BTC,2020/2/21 19:00,24676
9742.45,9747.48,9725.04,9729.6,1000.05,9738446.58,0.345,BTC,2020/2/21 18:00,24675
9724.25,9747.0,9716.55,9742.45,1154.36,11237576.39,0.345,BTC,2020/2/21 17:00,24674
9739.0,9739.99,9706.04,9724.25,1771.37,17226498.42,0.345,BTC,2020/2/21 16:00,24673
9747.89,9765.79,9732.0,9739.0,1171.3,11415245.28,0.345,BTC,2020/2/21 15:00,24672
9779.93,9790.0,9720.0,9747.89,1763.59,17200772.34,0.345,BTC,2020/2/21 14:00,24671
9771.51,9780.0,9759.13,9779.93,946.6,9246802.2,0.345,BTC,2020/2/21 13:00,24670
9750.84,9780.0,9748.32,9771.51,1257.9,12283902.65,0.345,BTC,2020/2/21 12:00,24669
9754.5,9758.03,9731.82,9750.84,1021.44,9956691.07,0.345,BTC,2020/2/21 11:00,24668
9774.82,9774.83,9735.59,9754.5,1528.04,14908663.99,0.345,BTC,2020/2/21 10:00,24667
9788.51,9790.82,9761.0,9774.82,1044.9,10212782.31,0.345,BTC,2020/2/21 09:00,24666
9774.97,9810.0,9774.97,9788.51,1386.03,13571987.3,0.345,BTC,2020/2/21 08:00,24665
9772.43,9799.03,9753.21,9774.97,1643.82,16065862.23,0.345,BTC,2020/2/21 07:00,24664
9771.82,9800.0,9736.22,9772.43,1510.92,14761248.48,0.345,BTC,2020/2/21 06:00,24663
9809.99,9829.0,9694.0,9771.82,2626.57,25647894.31,0.345,BTC,2020/2/21 05:00,24662
9742.31,9825.0,9740.79,9809.99,2803.28,27428573.9,0.345,BTC,2020/2/21 04:00,24661
9731.15,9765.0,9713.8,9742.31,1615.26,15728498.49,0.345,BTC,2020/2/21 03:00,24660
9703.09,9744.51,9681.94,9731.15,1633.4,15859640.67,0.385,BTC,2020/2/21 02:00,24659
9703.39,9713.08,9689.91,9703.09,1189.75,11545190.72,0.385,BTC,2020/2/21 01:00,24658
9704.43,9718.0,9691.08,9703.39,1118.88,10858889.0,0.385,BTC,2020/2/21 00:00,24657
9719.89,9727.85,9688.13,9704.43,1587.19,15408442.84,0.385,BTC,2020/2/20 23:00,24656
9713.76,9728.0,9701.42,9719.89,1495.87,14532287.08,0.385,BTC,2020/2/20 22:00,24655
9706.58,9734.0,9682.0,9713.76,1840.79,17865775.54,0.385,BTC,2020/2/20 21:00,24654
9720.57,9734.0,9672.0,9706.58,1993.34,19345635.65,0.385,BTC,2020/2/20 20:00,24653
9721.24,9748.95,9708.98,9720.57,2313.43,22503325.87,0.385,BTC,2020/2/20 19:00,24652
9676.0,9728.0,9663.57,9721.24,1943.34,18828969.68,0.385,BTC,2020/2/20 18:00,24651
9669.7,9679.0,9624.53,9676.0,1891.55,18274985.86,0.385,BTC,2020/2/20 17:00,24650
9683.46,9685.0,9642.1,9669.7,1463.92,14150743.66,0.385,BTC,2020/2/20 16:00,24649
9681.75,9690.62,9665.64,9683.46,1380.38,13360455.44,0.385,BTC,2020/2/20 15:00,24648
9693.43,9706.87,9668.08,9681.75,1169.43,11331249.23,0.385,BTC,2020/2/20 14:00,24647
9696.82,9697.18,9684.25,9693.43,813.53,7883410.34,0.385,BTC,2020/2/20 13:00,24646
9672.93,9699.0,9663.0,9696.82,1186.18,11484998.39,0.385,BTC,2020/2/20 12:00,24645
9679.22,9688.0,9653.75,9672.93,1415.94,13694156.67,0.31,BTC,2020/2/20 11:00,24644
9696.53,9698.48,9659.78,9679.22,1771.12,17141286.3,0.31,BTC,2020/2/20 10:00,24643
9698.48,9712.85,9685.01,9696.53,1335.86,12955164.67,0.31,BTC,2020/2/20 09:00,24642
9703.05,9717.91,9684.0,9698.48,1028.32,9975951.71,0.31,BTC,2020/2/20 08:00,24641
9782.01,9877.0,9570.0,9703.05,8895.76,86642121.34,0.167777778,BTC,2020/2/20 07:00,24640
9695.0,9800.0,9691.96,9782.01,3053.96,29813951.8,0.167777778,BTC,2020/2/20 06:00,24639
9709.78,9728.67,9686.0,9695.0,950.01,9225867.27,0.167777778,BTC,2020/2/20 05:00,24638
9701.69,9717.0,9676.58,9709.78,823.36,7984793.8,0.167777778,BTC,2020/2/20 04:00,24637
9694.65,9722.19,9690.0,9701.69,962.12,9338069.42,0.167777778,BTC,2020/2/20 03:00,24636
9702.67,9715.48,9680.79,9694.65,999.13,9691147.91,0.167777778,BTC,2020/2/20 02:00,24635
9720.81,9733.73,9693.73,9702.67,1156.95,11240686.32,0.167777778,BTC,2020/2/20 01:00,24634
9714.99,9746.0,9700.67,9720.81,1633.58,15880221.35,0.222777778,BTC,2020/2/20 00:00,24633
9705.51,9728.13,9661.0,9714.99,1824.15,17670415.03,0.177777778,BTC,2020/2/19 23:00,24632
9671.0,9707.03,9662.92,9705.51,1438.59,13934243.6,0.177777778,BTC,2020/2/19 22:00,24631
9692.02,9706.96,9651.0,9671.0,1698.34,16441822.67,0.177777778,BTC,2020/2/19 21:00,24630
9719.5,9733.26,9669.0,9692.02,2324.88,22565574.28,0.177777778,BTC,2020/2/19 20:00,24629
9742.69,9751.78,9712.85,9719.5,1837.18,17892406.03,0.137777778,BTC,2020/2/19 19:00,24628
9737.22,9744.63,9719.78,9742.69,1453.53,14148397.07,0.137777778,BTC,2020/2/19 18:00,24627
9745.85,9754.58,9727.04,9737.22,1344.02,13091834.37,0.137777778,BTC,2020/2/19 17:00,24626
9689.99,9800.0,9685.03,9745.85,5167.34,50378836.42,0.137777778,BTC,2020/2/19 16:00,24625
9727.51,9738.57,9633.0,9689.99,2788.24,26992615.93,0.137777778,BTC,2020/2/19 15:00,24624
9732.22,9743.49,9715.0,9727.51,1079.87,10505431.12,0.137777778,BTC,2020/2/19 14:00,24623
9751.48,9756.0,9714.78,9732.22,1146.88,11162637.08,0.137777778,BTC,2020/2/19 13:00,24622
9732.24,9760.0,9720.0,9751.48,1072.36,10443771.31,0.137777778,BTC,2020/2/19 12:00,24621
9725.83,9753.57,9723.7,9732.24,1152.03,11223654.63,0.137777778,BTC,2020/2/19 11:00,24620
9718.7,9730.48,9699.28,9725.83,1347.39,13094016.4,0.137777778,BTC,2020/2/19 10:00,24619
9743.32,9753.9,9698.06,9718.7,1624.62,15807885.29,0.137777778,BTC,2020/2/19 09:00,24618
9761.17,9778.0,9734.29,9743.32,1747.04,17040090.83,0.137777778,BTC,2020/2/19 08:00,24617
9746.99,9779.99,9732.37,9761.17,2039.1,19891025.88,0.137777778,BTC,2020/2/19 07:00,24616
9755.56,9785.19,9725.0,9746.99,2159.67,21054767.87,0.137777778,BTC,2020/2/19 06:00,24615
9706.84,9777.36,9706.84,9755.56,3513.55,34241775.56,0.137777778,BTC,2020/2/19 05:00,24614
9730.08,9732.28,9692.0,9706.84,1507.04,14632536.55,0.137777778,BTC,2020/2/19 04:00,24613
9773.81,9802.0,9675.55,9730.08,6146.62,59856455.16,0.137777778,BTC,2020/2/19 03:00,24612
9531.0,9800.0,9515.85,9773.81,7281.76,70466432.92,0.137777778,BTC,2020/2/19 02:00,24611
9498.02,9541.91,9490.49,9531.0,1795.07,17084960.6,0.217777778,BTC,2020/2/19 01:00,24610
9490.27,9504.0,9458.0,9498.02,1231.16,11670811.5,0.217777778,BTC,2020/2/19 00:00,24609
9500.03,9500.72,9454.98,9490.27,1612.78,15281424.44,0.217777778,BTC,2020/2/18 23:00,24608
9454.43,9506.74,9452.66,9500.03,1737.11,16474628.87,0.217777778,BTC,2020/2/18 22:00,24607
9446.98,9500.0,9372.46,9454.43,6002.44,56668339.31,0.217777778,BTC,2020/2/18 21:00,24606
9512.28,9538.92,9431.0,9446.98,4376.56,41490846.2,0.217777778,BTC,2020/2/18 20:00,24605
9575.59,9602.9,9451.0,9512.28,5432.69,51776077.4,0.217777778,BTC,2020/2/18 19:00,24604
9626.45,9637.16,9562.78,9575.59,1812.07,17397102.39,0.217777778,BTC,2020/2/18 18:00,24603
9629.96,9643.1,9605.0,9626.45,1019.05,9809988.43,0.217777778,BTC,2020/2/18 17:00,24602
9661.31,9675.0,9619.7,9629.96,1332.3,12852471.22,0.217777778,BTC,2020/2/18 16:00,24601
9658.99,9679.89,9555.0,9661.31,3194.28,30737377.53,0.217777778,BTC,2020/2/18 15:00,24600
9665.8,9681.45,9597.0,9658.99,1770.11,17077755.63,0.217777778,BTC,2020/2/18 14:00,24599
9671.33,9682.0,9653.75,9665.8,885.03,8556258.12,0.16,BTC,2020/2/18 13:00,24598
9681.21,9689.88,9650.0,9671.33,798.28,7721970.24,0.16,BTC,2020/2/18 12:00,24597
9685.69,9717.0,9676.55,9681.21,1261.83,12235840.46,0.16,BTC,2020/2/18 11:00,24596
9684.23,9700.0,9670.0,9685.69,707.58,6852110.44,0.16,BTC,2020/2/18 10:00,24595
9665.0,9701.61,9653.1,9684.23,1034.82,10026406.09,0.16,BTC,2020/2/18 09:00,24594
9673.0,9679.48,9646.17,9665.0,540.79,5227010.04,0.16,BTC,2020/2/18 08:00,24593
9666.3,9674.48,9624.0,9673.0,800.26,7726256.81,0.16,BTC,2020/2/18 07:00,24592
9644.63,9702.76,9637.59,9666.3,1117.86,10802595.44,0.16,BTC,2020/2/18 06:00,24591
9693.3,9707.8,9633.7,9644.63,1023.19,9886093.17,0.16,BTC,2020/2/18 05:00,24590
9700.52,9729.74,9676.62,9693.3,1294.57,12557160.68,0.16,BTC,2020/2/18 04:00,24589
9657.39,9720.0,9646.02,9700.52,1295.81,12543765.94,0.16,BTC,2020/2/18 03:00,24588
9628.86,9677.0,9612.48,9657.39,1011.73,9755673.06,0.16,BTC,2020/2/18 02:00,24587
9614.66,9635.0,9606.0,9628.86,639.04,6149020.08,0.16,BTC,2020/2/18 01:00,24586
9616.62,9621.76,9585.99,9614.66,1139.71,10947204.37,0.16,BTC,2020/2/18 00:00,24585
9651.67,9664.96,9583.93,9616.62,1610.55,15507375.78,0.16,BTC,2020/2/17 23:00,24584
9650.19,9666.59,9625.33,9651.67,1064.14,10268345.39,0.16,BTC,2020/2/17 22:00,24583
9653.41,9680.31,9640.03,9650.19,983.78,9500086.45,0.16,BTC,2020/2/17 21:00,24582
9648.06,9671.91,9637.59,9653.41,1125.34,10866782.99,0.16,BTC,2020/2/17 20:00,24581
9693.85,9735.0,9633.0,9648.06,2677.54,25936818.4,0.16,BTC,2020/2/17 19:00,24580
9673.04,9699.0,9665.06,9693.85,1008.07,9757871.28,0.16,BTC,2020/2/17 18:00,24579
9674.12,9689.78,9662.16,9673.04,983.11,9512086.61,0.16,BTC,2020/2/17 17:00,24578
9605.1,9699.0,9604.59,9674.12,2625.18,25373702.96,0.09,BTC,2020/2/17 16:00,24577
9609.84,9618.05,9580.0,9605.1,1443.2,13849788.65,0.09,BTC,2020/2/17 15:00,24576
9610.0,9640.0,9599.01,9609.84,1079.46,10383019.72,0.09,BTC,2020/2/17 14:00,24575
9619.02,9634.16,9600.0,9610.0,874.5,8409848.24,0.09,BTC,2020/2/17 13:00,24574
9608.15,9632.64,9580.0,9619.02,941.33,9046784.35,0.09,BTC,2020/2/17 12:00,24573
9636.18,9637.04,9603.86,9608.15,1024.62,9858726.67,0.09,BTC,2020/2/17 11:00,24572
9600.86,9644.34,9571.63,9636.18,1106.81,10635600.78,0.09,BTC,2020/2/17 10:00,24571
9578.08,9609.52,9551.0,9600.86,1253.79,12016402.96,0.09,BTC,2020/2/17 09:00,24570
9600.47,9621.94,9573.54,9578.08,1586.56,15227040.2,0.09,BTC,2020/2/17 08:00,24569
9621.16,9621.17,9531.05,9600.47,3843.07,36813073.09,0.09,BTC,2020/2/17 07:00,24568
9679.74,9683.92,9619.47,9621.16,1492.03,14395975.15,0.09,BTC,2020/2/17 06:00,24567
9669.23,9690.0,9630.68,9679.74,1171.33,11317771.0,0.09,BTC,2020/2/17 05:00,24566
9714.22,9715.54,9653.53,9669.23,1376.09,13326744.28,0.09,BTC,2020/2/17 04:00,24565
9725.0,9735.43,9681.62,9714.22,1050.14,10192545.74,0.09,BTC,2020/2/17 03:00,24564
9739.77,9749.71,9700.0,9725.0,1355.0,13173588.37,0.09,BTC,2020/2/17 02:00,24563
9724.58,9753.12,9720.01,9739.77,1337.13,13017592.15,0.09,BTC,2020/2/17 01:00,24562
9725.03,9755.82,9717.52,9724.58,1585.79,15440639.74,0.185454545,BTC,2020/2/17 00:00,24561
9711.75,9738.16,9693.13,9725.03,1770.65,17208510.06,0.185454545,BTC,2020/2/16 23:00,24560
9689.07,9718.7,9652.01,9711.75,1726.72,16722755.19,0.185454545,BTC,2020/2/16 22:00,24559
9712.36,9720.0,9676.06,9689.07,1909.17,18523885.07,0.185454545,BTC,2020/2/16 21:00,24558
9672.88,9726.01,9649.0,9712.36,2436.48,23612116.38,0.185454545,BTC,2020/2/16 20:00,24557
9696.6,9727.97,9624.24,9672.88,3270.2,31653357.1,0.285454545,BTC,2020/2/16 19:00,24556
9700.34,9741.58,9581.0,9696.6,3843.55,37186053.3,0.285454545,BTC,2020/2/16 18:00,24555
9824.46,9824.99,9670.0,9700.34,4230.39,41187619.71,0.285454545,BTC,2020/2/16 17:00,24554
9833.43,9840.62,9800.97,9824.46,1558.14,15301502.85,0.285454545,BTC,2020/2/16 16:00,24553
9774.64,9854.75,9631.77,9833.43,6418.69,62718684.41,0.285454545,BTC,2020/2/16 15:00,24552
9799.21,9799.21,9750.1,9774.64,1365.82,13348842.92,0.285454545,BTC,2020/2/16 14:00,24551
9790.41,9806.29,9725.0,9799.21,1927.32,18836083.04,0.285454545,BTC,2020/2/16 13:00,24550
9783.7,9807.41,9774.5,9790.41,1378.2,13497758.7,0.285454545,BTC,2020/2/16 12:00,24549
9796.59,9826.33,9757.49,9783.7,1330.48,13027784.49,0.285454545,BTC,2020/2/16 11:00,24548
9798.49,9833.35,9750.0,9796.59,1481.82,14511531.63,0.285454545,BTC,2020/2/16 10:00,24547
9823.35,9832.56,9788.0,9798.49,1139.35,11176140.88,0.285454545,BTC,2020/2/16 09:00,24546
9803.19,9846.16,9800.0,9823.35,1360.14,13357326.08,0.285454545,BTC,2020/2/16 08:00,24545
9789.06,9817.71,9755.82,9803.19,1273.44,12465979.95,0.285454545,BTC,2020/2/16 07:00,24544
9814.6,9860.0,9780.16,9789.06,1816.75,17842139.34,0.285454545,BTC,2020/2/16 06:00,24543
9780.0,9839.31,9750.96,9814.6,1595.62,15635765.51,0.285454545,BTC,2020/2/16 05:00,24542
9781.27,9784.21,9728.1,9780.0,1030.12,10054806.2,0.285454545,BTC,2020/2/16 04:00,24541
9817.64,9827.38,9740.87,9781.27,2062.17,20175548.41,0.285454545,BTC,2020/2/16 03:00,24540
9762.71,9825.87,9759.24,9817.64,1564.1,15315147.38,0.340454545,BTC,2020/2/16 02:00,24539
9818.95,9881.63,9725.0,9762.71,4171.78,40993198.74,0.340454545,BTC,2020/2/16 01:00,24538
9770.31,9826.08,9770.31,9818.95,2143.82,21001376.67,0.340454545,BTC,2020/2/16 00:00,24537
9829.39,9856.56,9752.13,9770.31,3058.42,29951997.71,0.340454545,BTC,2020/2/15 23:00,24536
9746.63,9840.79,9720.47,9829.39,3508.8,34293369.62,0.340454545,BTC,2020/2/15 22:00,24535
9762.28,9780.0,9717.1,9746.63,3428.61,33427993.51,0.340454545,BTC,2020/2/15 21:00,24534
9642.02,9793.36,9636.5,9762.28,5682.36,55290872.39,0.340454545,BTC,2020/2/15 20:00,24533
9622.08,9683.1,9605.0,9642.02,2731.27,26342685.18,0.340454545,BTC,2020/2/15 19:00,24532
9547.72,9653.27,9450.0,9622.08,5292.17,50561525.62,0.340454545,BTC,2020/2/15 18:00,24531
9562.19,9564.42,9510.14,9547.72,2559.67,24416079.99,0.340454545,BTC,2020/2/15 17:00,24530
9642.22,9642.67,9506.76,9562.19,3345.74,31994480.78,0.340454545,BTC,2020/2/15 16:00,24529
9649.6,9652.03,9614.23,9642.22,1681.72,16204502.29,0.340454545,BTC,2020/2/15 15:00,24528
9644.9,9669.49,9643.41,9649.6,1633.96,15778757.46,0.340454545,BTC,2020/2/15 14:00,24527
9642.56,9658.88,9617.27,9644.9,1441.35,13894279.16,0.340454545,BTC,2020/2/15 13:00,24526
9645.07,9656.27,9625.92,9642.56,1165.99,11241215.19,0.370454545,BTC,2020/2/15 12:00,24525
9665.37,9677.46,9622.58,9645.07,1703.93,16450084.05,0.370454545,BTC,2020/2/15 11:00,24524
9670.0,9687.93,9651.95,9665.37,1631.12,15775554.51,0.370454545,BTC,2020/2/15 10:00,24523
